rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1896	SLC7A8	ENSG00000092068	Q9UHI5	core_surfaceome	safety_first	0.133718	1.000000		0		0.200000	0.859740	0.341373	0.599629	0.489939	not_available		0.098594	0.024000	0.128961	0.075102	-0.167896	0.063692		0.009859	0.866865	0.390612	0.900000	0.233333	0.704875	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1897	CLSTN3	ENSG00000139182	Q9BQT9	core_surfaceome	safety_first	0.132758	0.870000	P	1	P	0.400000	0.862338	0.551020	0.832282		not_available		0.499630	0.048000	0.129351	0.121224	-0.233039			0.049963	0.868015	0.558516	1.000000		0.782500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1898	OR3A2	ENSG00000221882	P47893	core_surfaceome	safety_first	0.132703	0.870000	P	1	P	0.400000	0.195362	0.235622	0.179963		not_available		0.367000	0.048000	0.029304	0.051837	-0.050390			0.036700	0.172523	0.307013	0.125788		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	reproductive_other	lower_risk_by_current_normal_expression
1899	RTN4RL1	ENSG00000185924	Q86UN2	core_surfaceome	safety_first	0.132448	1.000000		0		0.600000	0.413729	0.112430	0.832282	0.929570	not_available		0.858491	0.072000	0.062059	0.024735	-0.233039	0.120844		0.085849	0.414527	0.197143	1.000000	0.595000	0.950000	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1900	TACR3	ENSG00000169836	P29371	core_surfaceome	safety_first	0.131879	1.000000		0		0.400000	0.120965	0.264750	0.196660	0.103689	not_available		0.490751	0.048000	0.018145	0.058245	-0.055065	0.013480		0.049075	0.105139	0.331169	0.185529	0.010606	0.782094	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1901	SLC51B	ENSG00000186198	Q86UW2	core_surfaceome	safety_first	0.131800	1.000000		0		0.400000	0.491280	0.340260	0.599629	0.607323	not_available		0.241953	0.048000	0.073692	0.074857	-0.167896	0.078952		0.024195	0.491373	0.389870	0.900000	0.270000	0.747847	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1902	SLC22A23	ENSG00000137266	A1A5C7	probable_surfaceome	safety_first	0.131798	1.000000		0		0.000000	0.811503	0.776623	0.832282	0.545556	not_available		0.013319	0.000000	0.121725	0.170857	-0.233039	0.070922		0.001332	0.812709	0.679443	1.000000	0.255152	0.320000	low_uncorrected_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1903	TMEM182	ENSG00000170417	Q6ZP80	core_surfaceome	safety_first	0.131691	0.870000	P	1	P	0.400000	0.676438	0.724675	0.832282		not_available		0.387162	0.048000	0.101466	0.159429	-0.233039			0.038716	0.684731	0.642894	1.000000		0.753927	high_purity_adjusted_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1904	LRIG1	ENSG00000144749	Q96JA1	core_surfaceome	safety_first	0.131612	1.000000		0		0.400000	0.907978	0.433395	0.832282	0.047513	not_available		0.789308	0.048000	0.136197	0.095347	-0.233039	0.006177		0.078931	0.901818	0.471243	1.000000	0.000000	0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1905	SLC6A7	ENSG00000011083	Q99884	core_surfaceome	safety_first	0.131500	1.000000		0		0.600000	0.361039	0.320594	0.832282	0.919508	not_available		0.483167	0.072000	0.054156	0.070531	-0.233039	0.119536		0.048317	0.357217	0.376827	1.000000	0.577500	0.778668	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1906	HTR4	ENSG00000164270	Q13639	core_surfaceome	safety_first	0.131314	1.000000		0		0.400000	0.274212	0.151763	0.290167	0.416434	not_available		0.359046	0.048000	0.041132	0.033388	-0.081247	0.054136		0.035905	0.272004	0.231020	0.700000	0.209091	0.750652	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1907	SLC2A14	ENSG00000173262	Q8TDB8	core_surfaceome	safety_first	0.131208	1.000000		0		0.600000	0.332468	0.008905	0.364564	0.739240	not_available		0.133555	0.072000	0.049870	0.001959	-0.102078	0.096101		0.013356	0.327180	0.097588	0.800000	0.439444	0.721038	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1908	TACR2	ENSG00000075073	P21452	core_surfaceome	safety_first	0.131037	0.870000	P	1	P	0.600000	0.582560	0.064564	0.290167		not_available		0.216611	0.072000	0.087384	0.014204	-0.081247			0.021661	0.585288	0.152171	0.700000		0.744379	watchlist_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1909	OR2AT4	ENSG00000171561	A6NND4	core_surfaceome	safety_first	0.131012	0.870000	P	1	P	0.400000	0.113358	0.369944	0.199258		not_available		0.233814	0.048000	0.017004	0.081388	-0.055792			0.023381	0.093933	0.418942	0.190501		0.746724	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	lower_risk_by_current_normal_expression
1910	ROR1	ENSG00000185483	Q01973	core_surfaceome	safety_first	0.130978	0.870000	P	1	P	0.400000	0.654545	0.553989	0.832282		not_available		0.789308	0.048000	0.098182	0.121878	-0.233039			0.078931	0.658924	0.559926	1.000000		0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1911	SIGLEC16	ENSG00000161643	A6NMB1	core_surfaceome	safety_first	0.130967	0.870000	P	1	P	0.400000	0.352876	0.097588	0.364564		not_available		0.936182	0.048000	0.052931	0.021469	-0.102078			0.093618	0.348386	0.186364	0.800000		0.962500	watchlist_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1912	PRNP	ENSG00000171867	F7VJQ1	core_surfaceome	safety_first	0.130644	1.000000		0		0.400000	0.945826	0.750278	0.832282	0.047513	not_available		0.025712	0.048000	0.141874	0.165061	-0.233039	0.006177		0.002571	0.932282	0.659926	1.000000	0.000000	0.350000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1913	TRPA1	ENSG00000104321	O75762	core_surfaceome	safety_first	0.130302	0.870000	P	1	P	0.200000	0.581076	0.295733	0.290167		not_available		0.183870	0.024000	0.087161	0.065061	-0.081247			0.018387	0.582319	0.356364	0.700000		0.739228	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1914	ICAM4	ENSG00000105371	Q14773	core_surfaceome	safety_first	0.130295	0.870000	P	1	P	0.400000	0.432653	0.342857	0.470501		not_available		0.567703	0.048000	0.064898	0.075429	-0.131740			0.056770	0.434657	0.391466	0.850000		0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1915	ABCB11	ENSG00000073734	O95342	core_surfaceome	safety_first	0.130232	1.000000		0		0.600000	0.243414	0.198887	0.599629	0.762717	not_available		0.467074	0.072000	0.036512	0.043755	-0.167896	0.099153		0.046707	0.239629	0.272635	0.900000	0.450000	0.771400	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1916	SLC44A1	ENSG00000070214	Q8WWI5	probable_surfaceome	safety_first	0.130218	1.000000		0		0.000000	0.905566	0.843043	0.832282	0.312465	not_available		0.013319	0.000000	0.135835	0.185469	-0.233039	0.040620		0.001332	0.900557	0.731688	1.000000	0.195833	0.320000	high_purity_adjusted_tme_correlation	E	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1917	LRRC37A3	ENSG00000176809	O60309	core_surfaceome	safety_first	0.130177	1.000000		0		0.200000	0.657514	0.508349	0.832282	0.270263	not_available		0.936182	0.024000	0.098627	0.111837	-0.233039	0.035134		0.093618	0.660130	0.528720	1.000000	0.170000	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1918	FGFR3	ENSG00000068078	P22607	core_surfaceome	safety_first	0.130094	1.000000		0		0.400000	0.767347	0.551763	0.832282	0.168250	not_available		0.567703	0.048000	0.115102	0.121388	-0.233039	0.021873		0.056770	0.771725	0.558738	1.000000	0.075000	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1919	OR1F1	ENSG00000168124	O43749	core_surfaceome	safety_first	0.129530	0.870000	P	1	P	0.400000	0.187941	0.289054	0.227829		not_available		0.367000	0.048000	0.028191	0.063592	-0.063792			0.036700	0.165362	0.352375	0.239889		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1920	TRIL	ENSG00000255690	Q7L0X0	core_surfaceome	safety_first	0.129529	0.870000	P	1	P	0.400000	0.580334	0.532096	0.832282		not_available		0.936182	0.048000	0.087050	0.117061	-0.233039			0.093618	0.582171	0.544007	1.000000		0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1921	VAMP5	ENSG00000168899	O95183	probable_surfaceome	safety_first	0.129346	1.000000		0		0.000000	0.912430	0.490538	0.832282	0.884852	not_available		0.025712	0.000000	0.136865	0.107918	-0.233039	0.115031		0.002571	0.905492	0.513729	1.000000	0.536667	0.350000	moderate_purity_confounded	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1922	SLC5A5	ENSG00000105641	Q92911	core_surfaceome	safety_first	0.129207	1.000000		0		0.400000	0.455659	0.009647	0.290167	0.354108	not_available		0.459489	0.048000	0.068349	0.002122	-0.081247	0.046034		0.045949	0.454508	0.098293	0.700000	0.200000	0.768869	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1923	P2RY4	ENSG00000186912	P51582	core_surfaceome	safety_first	0.128967	1.000000		0		0.400000	0.260111	0.231540	0.185158	0.149804	not_available		0.233814	0.048000	0.039017	0.050939	-0.051844	0.019475		0.023381	0.257310	0.303321	0.141688	0.053030	0.746724	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	gi_epithelial	lower_risk_by_current_normal_expression
1924	CNR2	ENSG00000188822	P34972	core_surfaceome	safety_first	0.128674	1.000000		0		0.400000	0.352134	0.460111	0.364564	0.047513	not_available		0.225305	0.048000	0.052820	0.101224	-0.102078	0.006177		0.022531	0.347588	0.492987	0.800000	0.000000	0.745569	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_low_protein_present;protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1925	UPK1B	ENSG00000114638	O75841	core_surfaceome	safety_first	0.128122	1.000000		0		0.200000	0.489054	0.225974	0.599629	0.639743	not_available		0.657788	0.024000	0.073358	0.049714	-0.167896	0.083167		0.065779	0.489759	0.300111	0.900000	0.287879	0.884324	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1926	SLC46A1	ENSG00000076351	Q96NT5	core_surfaceome	safety_first	0.128045	1.000000		0		0.600000	0.756215	0.241929	0.832282	0.839016	not_available		0.133555	0.072000	0.113432	0.053224	-0.233039	0.109072		0.013356	0.762635	0.312319	1.000000	0.507500	0.721038	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1927	EPHA10	ENSG00000183317	Q5JZY3	core_surfaceome	safety_first	0.127934	1.000000		0		0.400000	0.640445	0.699814	0.832282	0.047513	not_available		0.567703	0.048000	0.096067	0.153959	-0.233039	0.006177		0.056770	0.643024	0.629759	1.000000	0.000000	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1928	FOLH1	ENSG00000086205	Q04609	core_surfaceome	safety_first	0.127787	1.000000		0		0.400000	0.554174	0.476067	0.832282	0.354108	not_available		0.789308	0.048000	0.083126	0.104735	-0.233039	0.046034		0.078931	0.555195	0.502820	1.000000	0.200000	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1929	GPR87	ENSG00000138271	Q9BY21	core_surfaceome	safety_first	0.127746	0.870000	P	1	P	0.400000	0.343228	0.257514	0.312987		not_available		0.426378	0.048000	0.051484	0.056653	-0.087636			0.042638	0.335065	0.323377	0.750000		0.759315	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	immune	moderate_off_tumor_risk
1930	L1CAM	ENSG00000198910	P32004	core_surfaceome	safety_first	0.127465	1.000000		0		0.600000	0.605937	0.056401	0.832282	0.817496	not_available		0.789308	0.072000	0.090891	0.012408	-0.233039	0.106274		0.078931	0.608924	0.145751	1.000000	0.485000	0.932500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1931	FCGR3B	ENSG00000162747	O75015	core_surfaceome	safety_first	0.127450	0.870000	P	1	P	0.400000	0.603711	0.430056	0.470501		not_available		0.094525	0.048000	0.090557	0.094612	-0.131740			0.009453	0.606976	0.468312	0.850000		0.700000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1932	TMEM245	ENSG00000106771	Q9H330	probable_surfaceome	safety_first	0.127339	1.000000		0		0.000000	0.864935	0.855659	0.832282	0.306316	not_available		0.025712	0.000000	0.129740	0.188245	-0.233039	0.039821		0.002571	0.869276	0.746939	1.000000	0.190000	0.350000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1933	SLC7A11	ENSG00000151012	Q9UPY5	core_surfaceome	safety_first	0.127234	0.870000	P	1	P	0.200000	0.624490	0.805566	0.832282		not_available		0.488346	0.024000	0.093673	0.177225	-0.233039			0.048835	0.627662	0.703191	1.000000		0.780652	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1934	CACNG1	ENSG00000108878	Q06432	core_surfaceome	safety_first	0.126766	0.870000	P	1	P	0.400000	0.205566	0.194805	0.214286		not_available		0.485942	0.048000	0.030835	0.042857	-0.060000			0.048594	0.186976	0.266178	0.216512		0.779677	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1935	GABRD	ENSG00000187730	O14764	core_surfaceome	safety_first	0.126656	1.000000		0		0.400000	0.542857	0.489425	0.832282	0.425936	not_available		0.672216	0.048000	0.081429	0.107674	-0.233039	0.055372		0.067222	0.544879	0.513321	1.000000	0.211667	0.892500	high_purity_adjusted_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1936	TSPAN12	ENSG00000106025	O95859	core_surfaceome	safety_first	0.126280	1.000000		0		0.200000	0.775139	0.533210	0.832282	0.279486	not_available		0.654088	0.024000	0.116271	0.117306	-0.233039	0.036333		0.065409	0.778701	0.544601	1.000000	0.171818	0.881644	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1937	RTN4RL2	ENSG00000186907	Q86UN3	core_surfaceome	safety_first	0.126207	0.870000	P	1	P	0.400000	0.628942	0.701484	0.832282		not_available		0.461709	0.048000	0.094341	0.154326	-0.233039			0.046171	0.630686	0.630909	1.000000		0.770000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1938	OXER1	ENSG00000162881	Q8TDS5	core_surfaceome	safety_first	0.125889	1.000000		0		0.400000	0.547310	0.213729	0.599629	0.545556	not_available		0.457455	0.048000	0.082096	0.047020	-0.167896	0.070922		0.045746	0.549814	0.288052	0.900000	0.255152	0.767540	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1939	MYMK	ENSG00000187616	A6NI61	core_surfaceome	safety_first	0.125745	1.000000		0		0.200000	0.113358	0.443785	0.085343	0.047513	not_available		0.048280	0.024000	0.017004	0.097633	-0.023896	0.006177		0.004828	0.093933	0.481113	0.000000	0.000000	0.591786	low_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
