rank	hgnc_symbol	ensembl_gene_id	uniprot_accession	surfaceome_category	scenario	scenario_score	available_weight_sum	missing_weighted_components	n_missing_mvp_score_components	missing_mvp_score_components	Surf_relative_confidence	E_rank_percentile	N_rank_percentile	R_rank_percentile_high_worse	P_rank_percentile	SC_status	SC_rank_percentile	T_rank_percentile	Surf_contribution	E_contribution	N_contribution	R_contribution_subtracted	P_contribution	SC_contribution	T_contribution	E_score	N_score	R_score	P_score	T_score	tme_contamination_risk	accessibility_class	isoform_resolution_status	hpa_evidence_status	discordance_flags	max_risk_organ	risk_interpretation
1191	GPRC6A	ENSG00000173612	Q5T6X5	core_surfaceome	novelty_focused	0.301845	0.860000	P	1	P	0.400000	0.180334	0.470130	0.085343		not_available		0.618942	0.068000	0.032460	0.094026	-0.015362			0.080462	0.157087	0.499314	0.000000		0.862500	low_uncorrected_tme_correlation	B	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1192	LPAR2	ENSG00000064547	Q9HBW0	core_surfaceome	novelty_focused	0.301504	1.000000		0		0.400000	0.861596	0.298887	0.364564	0.419788	not_available		0.196078	0.068000	0.155087	0.059777	-0.065622	0.058770		0.025490	0.867978	0.359035	0.800000	0.210000	0.741886	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1193	TNFSF10	ENSG00000121858	P50591	core_surfaceome	novelty_focused	0.301428	1.000000		0		0.200000	0.947310	0.890538	0.599629	0.116266	not_available		0.080466	0.034000	0.170516	0.178108	-0.107933	0.016277		0.010461	0.933618	0.787384	0.900000	0.019444	0.682500	watchlist_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1194	CLEC10A	ENSG00000132514	Q8IUN9	core_surfaceome	novelty_focused	0.301250	1.000000		0		0.200000	0.592950	0.333581	0.364564	0.405813	not_available		0.789308	0.034000	0.106731	0.066716	-0.065622	0.056814		0.102610	0.595547	0.384935	0.800000	0.206667	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1195	GPR84	ENSG00000139572	Q9NQS5	core_surfaceome	novelty_focused	0.301237	1.000000		0		0.400000	0.522078	0.666048	0.364564	0.354108	not_available		0.169996	0.068000	0.093974	0.133210	-0.065622	0.049575		0.022099	0.521744	0.613952	0.800000	0.200000	0.736379	moderate_residual_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	hematopoietic	high_critical_off_tumor_risk
1196	SEMA6D	ENSG00000137872	Q8NFY4	core_surfaceome	novelty_focused	0.301214	0.860000	P	1	P	0.600000	0.568089	0.300557	0.599629		not_available		0.789308	0.102000	0.102256	0.060111	-0.107933			0.102610	0.568720	0.360000	0.900000		0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	kidney	high_critical_off_tumor_risk
1197	IFITM5	ENSG00000206013	A6NNB3	core_surfaceome	novelty_focused	0.301065	0.860000	P	1	P	0.400000	0.280519	0.608905	0.085343		not_available		0.261561	0.068000	0.050493	0.121781	-0.015362			0.034003	0.279072	0.592115	0.000000		0.748939	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1198	CA12	ENSG00000074410	O43570	core_surfaceome	novelty_focused	0.300925	1.000000		0		0.400000	0.735807	0.418924	0.832282	0.456400	not_available		0.789308	0.068000	0.132445	0.083785	-0.149811	0.063896		0.102610	0.739796	0.458961	1.000000	0.221212	0.932500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1199	LMAN2	ENSG00000169223	Q12907	probable_surfaceome	novelty_focused	0.300906	1.000000		0		0.000000	0.981818	0.938033	0.599629	0.294019	not_available		0.025712	0.000000	0.176727	0.187607	-0.107933	0.041163		0.003343	0.961113	0.839369	0.900000	0.181667	0.350000	high_purity_adjusted_tme_correlation	E	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1200	CLEC4A	ENSG00000111729	Q9UMR7	core_surfaceome	novelty_focused	0.300717	1.000000		0		0.200000	0.623748	0.649351	0.470501	0.047513	not_available		0.789308	0.034000	0.112275	0.129870	-0.084690	0.006652		0.102610	0.627477	0.607124	0.850000	0.000000	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1201	CD200	ENSG00000091972	P41217	core_surfaceome	novelty_focused	0.300714	1.000000		0		0.400000	0.719109	0.550278	0.832282	0.288709	not_available		0.789308	0.068000	0.129440	0.110056	-0.149811	0.040419		0.102610	0.722301	0.558108	1.000000	0.178889	0.932500	high_purity_adjusted_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1202	GRM6	ENSG00000113262	O15303	core_surfaceome	novelty_focused	0.300507	1.000000		0		0.400000	0.261596	0.256401	0.194805	0.584405	not_available		0.672216	0.068000	0.047087	0.051280	-0.035065	0.081817		0.087388	0.258961	0.322542	0.180891	0.266667	0.892500	watchlist_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1203	CLEC14A	ENSG00000176435	Q86T13	core_surfaceome	novelty_focused	0.300450	1.000000		0		0.200000	0.782189	0.392208	0.832282	0.538010	not_available		0.936182	0.034000	0.140794	0.078442	-0.149811	0.075321		0.121704	0.784583	0.436141	1.000000	0.251667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1204	LSAMP	ENSG00000185565	Q13449	core_surfaceome	novelty_focused	0.300096	0.860000	P	1	P	0.400000	0.618924	0.584416	0.832282		not_available		0.858491	0.068000	0.111406	0.116883	-0.149811			0.111604	0.623358	0.577069	1.000000		0.950000	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1205	OR6K2	ENSG00000196171	Q8NGY2	core_surfaceome	novelty_focused	0.300040	0.860000	P	1	P	0.400000	0.068460	0.719481	0.085343		not_available		0.378283	0.068000	0.012323	0.143896	-0.015362			0.049177	0.086883	0.639870	0.000000		0.752047	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1206	OR52A1	ENSG00000182070	Q9UKL2	core_surfaceome	novelty_focused	0.299997	0.860000	P	1	P	0.400000	0.079406	0.747681	0.085343		not_available		0.319460	0.068000	0.014293	0.149536	-0.015362			0.041530	0.088237	0.658497	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1207	OR13C9	ENSG00000136839	Q8NGT0	core_surfaceome	novelty_focused	0.299885	0.860000	P	1	P	0.600000	0.030983	0.620779	0.085343		not_available		0.319460	0.102000	0.005577	0.124156	-0.015362			0.041530	0.082783	0.596234	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1208	OR2AE1	ENSG00000244623	Q8NHA4	core_surfaceome	novelty_focused	0.299833	1.000000		0		0.400000	0.231169	0.787013	0.085343	0.047513	not_available		0.319460	0.068000	0.041610	0.157403	-0.015362	0.006652		0.041530	0.223655	0.688794	0.000000	0.000000	0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1209	IFITM3	ENSG00000142089	Q01628	core_surfaceome	novelty_focused	0.299798	1.000000		0		0.200000	0.999258	0.910575	0.599629	0.047513	not_available		0.039216	0.034000	0.179866	0.182115	-0.107933	0.006652		0.005098	0.976549	0.809610	0.900000	0.000000	0.571424	low_uncorrected_tme_correlation	D	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;antibody_low_confidence;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1210	OR10A3	ENSG00000170683	P58181	core_surfaceome	novelty_focused	0.299578	0.860000	P	1	P	0.400000	0.106679	0.721336	0.085343		not_available		0.319460	0.068000	0.019202	0.144267	-0.015362			0.041530	0.092356	0.640761	0.000000		0.750002	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1211	PLXNB1	ENSG00000164050	O43157	core_surfaceome	novelty_focused	0.299546	1.000000		0		0.400000	0.884972	0.383673	0.832282	0.510900	not_available		0.567703	0.068000	0.159295	0.076735	-0.149811	0.071526		0.073801	0.884397	0.429870	1.000000	0.240909	0.832500	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
1212	IZUMO1R	ENSG00000183560	A6ND01	core_surfaceome	novelty_focused	0.299521	0.860000	P	1	P	0.400000	0.197032	0.547310	0.085343		not_available		0.461709	0.068000	0.035466	0.109462	-0.015362			0.060022	0.175083	0.555139	0.000000		0.770000	low_uncorrected_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1213	TMPRSS15	ENSG00000154646	P98073	core_surfaceome	novelty_focused	0.299297	1.000000		0		0.400000	0.326531	0.240445	0.290167	0.762717	not_available		0.537551	0.068000	0.058776	0.048089	-0.052230	0.106780		0.069882	0.321929	0.310631	0.700000	0.450000	0.812500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	gi_epithelial	moderate_off_tumor_risk
1214	OR2C1	ENSG00000168158	O95371	core_surfaceome	novelty_focused	0.298994	0.860000	P	1	P	0.400000	0.238590	0.569202	0.085343		not_available		0.367000	0.068000	0.042946	0.113840	-0.015362			0.047710	0.233061	0.566716	0.000000		0.751038	low_uncorrected_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	missing_stomach_cancer_ihc	HPA_missing;antibody_low_confidence;CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1215	CHRNB3	ENSG00000147432	Q05901	core_surfaceome	novelty_focused	0.298856	1.000000		0		0.400000	0.124675	0.318367	0.220037	0.692566	not_available		0.672216	0.068000	0.022441	0.063673	-0.039607	0.096959		0.087388	0.107347	0.375622	0.223840	0.359259	0.892500	low_uncorrected_tme_correlation	B	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1216	TMEM131L	ENSG00000121210	A2VDJ0	core_surfaceome	novelty_focused	0.298835	1.000000		0		0.400000	0.718738	0.372913	0.599629	0.230017	not_available		0.789308	0.068000	0.129373	0.074583	-0.107933	0.032202		0.102610	0.722096	0.422449	0.900000	0.145556	0.932500	moderate_residual_tme_correlation	A	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	liver	high_critical_off_tumor_risk
1217	ATP11A	ENSG00000068650	P98196	core_surfaceome	novelty_focused	0.298697	1.000000		0		0.200000	0.903154	0.982189	0.832282	0.204584	not_available		0.206622	0.034000	0.162568	0.196438	-0.149811	0.028642		0.026861	0.898479	0.906790	1.000000	0.126944	0.743152	high_purity_adjusted_tme_correlation	C	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	protein_present_no_membrane;CPTAC_not_assessed	heart	high_critical_off_tumor_risk
1218	GNRHR	ENSG00000109163	P30968	core_surfaceome	novelty_focused	0.298686	1.000000		0		0.400000	0.218553	0.448237	0.085343	0.712130	not_available		0.133555	0.068000	0.039340	0.089647	-0.015362	0.099698		0.017362	0.204972	0.483822	0.000000	0.400000	0.721038	low_uncorrected_tme_correlation	C	multiple_uniprot_isoforms_mapped_not_resolved	stomach_cancer_ihc_available	CPTAC_not_assessed	brain	lower_risk_by_current_normal_expression
1219	LYVE1	ENSG00000133800	Q9Y5Y7	core_surfaceome	novelty_focused	0.298681	1.000000		0		0.400000	0.560297	0.114657	0.470501	0.499162	not_available		0.936182	0.068000	0.100853	0.022931	-0.084690	0.069883		0.121704	0.560761	0.199629	0.850000	0.236667	0.962500	high_purity_adjusted_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	CPTAC_not_assessed	lung	high_critical_off_tumor_risk
1220	FGFRL1	ENSG00000127418	Q8N441	core_surfaceome	novelty_focused	0.298618	1.000000		0		0.400000	0.874583	0.412987	0.832282	0.133594	not_available		0.936182	0.068000	0.157425	0.082597	-0.149811	0.018703		0.121704	0.877032	0.453098	1.000000	0.036667	0.962500	low_uncorrected_tme_correlation	A	not_isoform_critical_or_single_canonical_mapping	stomach_cancer_ihc_available	RNA_high_protein_absent;CPTAC_not_assessed	brain	high_critical_off_tumor_risk
